x,y,channel,bit_index,payload_bit,byte_index
63,2,B,1150,0,143
63,2,B,1151,0,143
0,3,R,1152,0,144
0,3,R,1153,0,144
0,3,G,1154,1,144
0,3,G,1155,0,144
0,3,B,1156,0,144
0,3,B,1157,0,144
1,3,R,1158,1,144
1,3,R,1159,0,144
1,3,G,1160,0,145
1,3,G,1161,0,145
1,3,B,1162,1,145
1,3,B,1163,1,145
2,3,R,1164,0,145
2,3,R,1165,1,145
2,3,G,1166,1,145
2,3,G,1167,1,145
2,3,B,1168,0,146
2,3,B,1169,0,146
3,3,R,1170,1,146
3,3,R,1171,1,146
3,3,G,1172,0,146
3,3,G,1173,1,146
3,3,B,1174,1,146
3,3,B,1175,1,146
4,3,R,1176,0,147
4,3,R,1177,1,147
4,3,G,1178,1,147
4,3,G,1179,0,147
4,3,B,1180,0,147
4,3,B,1181,0,147
5,3,R,1182,0,147
5,3,R,1183,1,147
5,3,G,1184,0,148
5,3,G,1185,1,148
5,3,B,1186,1,148
5,3,B,1187,0,148
6,3,R,1188,0,148
6,3,R,1189,1,148
6,3,G,1190,0,148
6,3,G,1191,1,148
6,3,B,1192,0,149
6,3,B,1193,0,149
7,3,R,1194,1,149
7,3,R,1195,1,149
7,3,G,1196,0,149
7,3,G,1197,1,149
7,3,B,1198,1,149
7,3,B,1199,0,149
8,3,R,1200,0,150
8,3,R,1201,1,150
8,3,G,1202,1,150
8,3,G,1203,0,150
8,3,B,1204,0,150
8,3,B,1205,1,150
9,3,R,1206,1,150
9,3,R,1207,0,150
9,3,G,1208,0,151
9,3,G,1209,1,151
9,3,B,1210,1,151
9,3,B,1211,0,151
10,3,R,1212,0,151
10,3,R,1213,1,151
10,3,G,1214,0,151
10,3,G,1215,1,151
10,3,B,1216,0,152
10,3,B,1217,1,152
11,3,R,1218,1,152
11,3,R,1219,0,152
11,3,G,1220,0,152
11,3,G,1221,0,152
11,3,B,1222,1,152
11,3,B,1223,0,152
12,3,R,1224,0,153
12,3,R,1225,1,153
12,3,G,1226,1,153
12,3,G,1227,0,153
12,3,B,1228,0,153
12,3,B,1229,1,153
13,3,R,1230,1,153
13,3,R,1231,0,153
13,3,G,1232,0,154
13,3,G,1233,0,154
13,3,B,1234,1,154
13,3,B,1235,1,154
14,3,R,1236,0,154
14,3,R,1237,1,154
14,3,G,1238,1,154
14,3,G,1239,0,154
14,3,B,1240,0,155
14,3,B,1241,0,155
15,3,R,1242,1,155
15,3,R,1243,1,155
15,3,G,1244,1,155
15,3,G,1245,0,155
15,3,B,1246,0,155
15,3,B,1247,1,155
16,3,R,1248,0,156
16,3,R,1249,1,156
16,3,G,1250,1,156
16,3,G,1251,0,156
16,3,B,1252,0,156
16,3,B,1253,0,156
17,3,R,1254,0,156
17,3,R,1255,1,156
17,3,G,1256,0,157
17,3,G,1257,0,157
17,3,B,1258,1,157
17,3,B,1259,1,157
18,3,R,1260,1,157
18,3,R,1261,0,157
18,3,G,1262,0,157
18,3,G,1263,0,157
18,3,B,1264,0,158
18,3,B,1265,0,158
19,3,R,1266,1,158
19,3,R,1267,1,158
19,3,G,1268,0,158
19,3,G,1269,0,158
19,3,B,1270,1,158
19,3,B,1271,0,158
20,3,R,1272,0,159
20,3,R,1273,0,159
20,3,G,1274,1,159
20,3,G,1275,1,159
20,3,B,1276,0,159
20,3,B,1277,1,159
21,3,R,1278,0,159
21,3,R,1279,0,159
21,3,G,1280,0,160
21,3,G,1281,0,160
21,3,B,1282,1,160
21,3,B,1283,1,160
22,3,R,1284,0,160
22,3,R,1285,0,160
22,3,G,1286,0,160
22,3,G,1287,0,160
22,3,B,1288,0,161
22,3,B,1289,0,161
23,3,R,1290,1,161
23,3,R,1291,1,161
23,3,G,1292,0,161
23,3,G,1293,1,161
23,3,B,1294,1,161
23,3,B,1295,1,161
24,3,R,1296,0,162
24,3,R,1297,0,162
24,3,G,1298,1,162
24,3,G,1299,1,162
24,3,B,1300,0,162
24,3,B,1301,0,162
25,3,R,1302,0,162
25,3,R,1303,1,162
25,3,G,1304,0,163
25,3,G,1305,1,163
25,3,B,1306,1,163
25,3,B,1307,0,163
26,3,R,1308,0,163
26,3,R,1309,1,163
26,3,G,1310,0,163
26,3,G,1311,0,163
26,3,B,1312,0,164
26,3,B,1313,0,164
27,3,R,1314,1,164
27,3,R,1315,1,164
27,3,G,1316,1,164
27,3,G,1317,0,164
27,3,B,1318,0,164
27,3,B,1319,1,164
28,3,R,1320,0,165
28,3,R,1321,0,165
28,3,G,1322,1,165
28,3,G,1323,1,165
28,3,B,1324,0,165
28,3,B,1325,1,165
29,3,R,1326,1,165
29,3,R,1327,1,165
29,3,G,1328,0,166
29,3,G,1329,1,166
29,3,B,1330,1,166
29,3,B,1331,0,166
30,3,R,1332,0,166
30,3,R,1333,0,166
30,3,G,1334,1,166
30,3,G,1335,0,166
30,3,B,1336,0,167
30,3,B,1337,0,167
31,3,R,1338,1,167
31,3,R,1339,1,167
31,3,G,1340,0,167
31,3,G,1341,1,167
31,3,B,1342,1,167
31,3,B,1343,1,167
32,3,R,1344,0,168
32,3,R,1345,0,168
32,3,G,1346,1,168
32,3,G,1347,1,168
32,3,B,1348,0,168
32,3,B,1349,1,168
33,3,R,1350,0,168
33,3,R,1351,1,168
33,3,G,1352,0,169
33,3,G,1353,1,169
33,3,B,1354,1,169
33,3,B,1355,0,169
34,3,R,1356,0,169
34,3,R,1357,1,169
34,3,G,1358,1,169
34,3,G,1359,0,169
34,3,B,1360,0,170
34,3,B,1361,1,170
35,3,R,1362,1,170
35,3,R,1363,0,170
35,3,G,1364,0,170
35,3,G,1365,1,170
35,3,B,1366,0,170
35,3,B,1367,1,170
36,3,R,1368,0,171
36,3,R,1369,1,171
36,3,G,1370,1,171
36,3,G,1371,0,171
36,3,B,1372,0,171
36,3,B,1373,0,171
37,3,R,1374,0,171
37,3,R,1375,1,171
37,3,G,1376,0,172
37,3,G,1377,0,172
37,3,B,1378,1,172
37,3,B,1379,1,172
38,3,R,1380,0,172
38,3,R,1381,1,172
38,3,G,1382,1,172
38,3,G,1383,1,172
38,3,B,1384,0,173
38,3,B,1385,0,173
39,3,R,1386,1,173
39,3,R,1387,1,173
39,3,G,1388,0,173
39,3,G,1389,1,173
39,3,B,1390,1,173
39,3,B,1391,0,173
40,3,R,1392,0,174
40,3,R,1393,1,174
40,3,G,1394,1,174
40,3,G,1395,0,174
40,3,B,1396,0,174
40,3,B,1397,0,174
41,3,R,1398,0,174
41,3,R,1399,1,174
41,3,G,1400,0,175
41,3,G,1401,0,175
41,3,B,1402,1,175
41,3,B,1403,1,175
42,3,R,1404,0,175
42,3,R,1405,1,175
42,3,G,1406,1,175
42,3,G,1407,0,175
42,3,B,1408,0,176
42,3,B,1409,1,176
43,3,R,1410,1,176
43,3,R,1411,0,176
43,3,G,1412,0,176
43,3,G,1413,0,176
43,3,B,1414,1,176
43,3,B,1415,0,176
44,3,R,1416,0,177
44,3,R,1417,1,177
44,3,G,1418,1,177
44,3,G,1419,0,177
44,3,B,1420,0,177
44,3,B,1421,1,177
45,3,R,1422,0,177
45,3,R,1423,0,177
45,3,G,1424,0,178
45,3,G,1425,1,178
45,3,B,1426,1,178
45,3,B,1427,0,178
46,3,R,1428,0,178
46,3,R,1429,1,178
46,3,G,1430,1,178
46,3,G,1431,0,178
46,3,B,1432,0,179
46,3,B,1433,0,179
47,3,R,1434,1,179
47,3,R,1435,1,179
47,3,G,1436,0,179
47,3,G,1437,1,179
47,3,B,1438,1,179
47,3,B,1439,0,179
48,3,R,1440,0,180
48,3,R,1441,1,180
48,3,G,1442,1,180
48,3,G,1443,0,180
48,3,B,1444,0,180
48,3,B,1445,0,180
49,3,R,1446,1,180
49,3,R,1447,1,180
49,3,G,1448,0,181
49,3,G,1449,1,181
49,3,B,1450,1,181
49,3,B,1451,0,181
50,3,R,1452,0,181
50,3,R,1453,0,181
50,3,G,1454,1,181
50,3,G,1455,0,181
50,3,B,1456,0,182
50,3,B,1457,0,182
51,3,R,1458,1,182
51,3,R,1459,1,182
51,3,G,1460,0,182
51,3,G,1461,1,182
51,3,B,1462,1,182
51,3,B,1463,1,182
52,3,R,1464,0,183
52,3,R,1465,1,183
52,3,G,1466,1,183
52,3,G,1467,0,183
52,3,B,1468,0,183
52,3,B,1469,1,183
53,3,R,1470,1,183
53,3,R,1471,0,183
53,3,G,1472,0,184
53,3,G,1473,1,184
53,3,B,1474,1,184
53,3,B,1475,0,184
54,3,R,1476,0,184
54,3,R,1477,0,184
54,3,G,1478,0,184
54,3,G,1479,1,184
54,3,B,1480,0,185
54,3,B,1481,0,185
55,3,R,1482,1,185
55,3,R,1483,1,185
55,3,G,1484,0,185
55,3,G,1485,0,185
55,3,B,1486,0,185
55,3,B,1487,1,185
56,3,R,1488,0,186
56,3,R,1489,1,186
56,3,G,1490,1,186
56,3,G,1491,0,186
56,3,B,1492,0,186
56,3,B,1493,1,186
57,3,R,1494,0,186
57,3,R,1495,0,186
57,3,G,1496,0,187
57,3,G,1497,0,187
57,3,B,1498,1,187
57,3,B,1499,1,187
58,3,R,1500,0,187
58,3,R,1501,1,187
58,3,G,1502,0,187
58,3,G,1503,1,187
58,3,B,1504,0,188
58,3,B,1505,1,188
59,3,R,1506,1,188
59,3,R,1507,0,188
59,3,G,1508,0,188
59,3,G,1509,0,188
59,3,B,1510,1,188
59,3,B,1511,1,188
60,3,R,1512,0,189
60,3,R,1513,1,189
60,3,G,1514,1,189
60,3,G,1515,0,189
60,3,B,1516,0,189
60,3,B,1517,1,189
61,3,R,1518,0,189
61,3,R,1519,0,189
61,3,G,1520,0,190
61,3,G,1521,0,190
61,3,B,1522,1,190
61,3,B,1523,1,190
62,3,R,1524,0,190
62,3,R,1525,1,190
62,3,G,1526,0,190
62,3,G,1527,1,190
62,3,B,1528,0,191
62,3,B,1529,0,191
63,3,R,1530,1,191
63,3,R,1531,1,191
63,3,G,1532,0,191
63,3,G,1533,1,191
63,3,B,1534,0,191
63,3,B,1535,0,191
0,4,R,1536,0,192
0,4,R,1537,0,192
0,4,G,1538,1,192
0,4,G,1539,1,192
0,4,B,1540,0,192
0,4,B,1541,1,192
1,4,R,1542,0,192
1,4,R,1543,1,192
1,4,G,1544,0,193
1,4,G,1545,0,193
1,4,B,1546,1,193
1,4,B,1547,1,193
2,4,R,1548,0,193
2,4,R,1549,1,193
2,4,G,1550,1,193
2,4,G,1551,0,193
2,4,B,1552,0,194
2,4,B,1553,0,194
3,4,R,1554,1,194
3,4,R,1555,1,194
3,4,G,1556,0,194
3,4,G,1557,0,194
3,4,B,1558,0,194
3,4,B,1559,0,194
4,4,R,1560,0,195
4,4,R,1561,0,195
4,4,G,1562,1,195
4,4,G,1563,1,195
4,4,B,1564,0,195
4,4,B,1565,1,195
5,4,R,1566,1,195
5,4,R,1567,0,195
5,4,G,1568,0,196
5,4,G,1569,0,196
5,4,B,1570,1,196
5,4,B,1571,1,196
6,4,R,1572,0,196
6,4,R,1573,1,196
6,4,G,1574,0,196
6,4,G,1575,1,196
6,4,B,1576,0,197
6,4,B,1577,0,197
7,4,R,1578,1,197
7,4,R,1579,1,197
7,4,G,1580,0,197
7,4,G,1581,1,197
7,4,B,1582,1,197
7,4,B,1583,0,197
8,4,R,1584,0,198
8,4,R,1585,0,198
8,4,G,1586,1,198
8,4,G,1587,1,198
8,4,B,1588,0,198
8,4,B,1589,1,198
9,4,R,1590,0,198
9,4,R,1591,0,198
9,4,G,1592,0,199
9,4,G,1593,0,199
9,4,B,1594,1,199
9,4,B,1595,1,199
10,4,R,1596,0,199
10,4,R,1597,0,199
10,4,G,1598,1,199
10,4,G,1599,0,199
10,4,B,1600,0,200
10,4,B,1601,0,200
11,4,R,1602,1,200
11,4,R,1603,1,200
11,4,G,1604,1,200
11,4,G,1605,0,200
11,4,B,1606,0,200
11,4,B,1607,1,200
12,4,R,1608,0,201
12,4,R,1609,0,201
12,4,G,1610,1,201
12,4,G,1611,1,201
12,4,B,1612,0,201
12,4,B,1613,0,201
13,4,R,1614,0,201
13,4,R,1615,0,201
13,4,G,1616,0,202
13,4,G,1617,0,202
13,4,B,1618,1,202
13,4,B,1619,1,202
14,4,R,1620,1,202
14,4,R,1621,0,202
14,4,G,1622,0,202
14,4,G,1623,1,202
14,4,B,1624,0,203
14,4,B,1625,0,203
15,4,R,1626,1,203
15,4,R,1627,1,203
15,4,G,1628,0,203
15,4,G,1629,0,203
15,4,B,1630,0,203
15,4,B,1631,0,203
16,4,R,1632,0,204
16,4,R,1633,1,204
16,4,G,1634,1,204
16,4,G,1635,0,204
16,4,B,1636,0,204
16,4,B,1637,0,204
17,4,R,1638,1,204
17,4,R,1639,0,204
17,4,G,1640,0,205
17,4,G,1641,0,205
17,4,B,1642,1,205
17,4,B,1643,1,205
18,4,R,1644,0,205
18,4,R,1645,1,205
18,4,G,1646,0,205
18,4,G,1647,0,205
18,4,B,1648,0,206
18,4,B,1649,0,206
19,4,R,1650,1,206
19,4,R,1651,1,206
19,4,G,1652,1,206
19,4,G,1653,0,206
19,4,B,1654,0,206
19,4,B,1655,0,206
20,4,R,1656,0,207
20,4,R,1657,0,207
20,4,G,1658,1,207
20,4,G,1659,1,207
20,4,B,1660,0,207
20,4,B,1661,0,207
21,4,R,1662,1,207
21,4,R,1663,1,207
21,4,G,1664,0,208
21,4,G,1665,1,208
21,4,B,1666,1,208
21,4,B,1667,0,208
22,4,R,1668,0,208
22,4,R,1669,0,208
22,4,G,1670,1,208
22,4,G,1671,1,208
22,4,B,1672,0,209
22,4,B,1673,0,209
23,4,R,1674,1,209
23,4,R,1675,0,209
23,4,G,1676,0,209
23,4,G,1677,0,209
23,4,B,1678,1,209
23,4,B,1679,0,209
24,4,R,1680,0,210
24,4,R,1681,0,210
24,4,G,1682,1,210
24,4,G,1683,0,210
24,4,B,1684,1,210
24,4,B,1685,1,210
25,4,R,1686,0,210
25,4,R,1687,0,210
25,4,G,1688,0,211
25,4,G,1689,0,211
25,4,B,1690,1,211
25,4,B,1691,0,211
26,4,R,1692,0,211
26,4,R,1693,0,211
26,4,G,1694,0,211
26,4,G,1695,0,211
26,4,B,1696,0,212
26,4,B,1697,0,212
27,4,R,1698,1,212
27,4,R,1699,0,212
27,4,G,1700,0,212
27,4,G,1701,0,212
27,4,B,1702,1,212
27,4,B,1703,0,212
28,4,R,1704,0,213
28,4,R,1705,1,213
28,4,G,1706,1,213
28,4,G,1707,0,213
28,4,B,1708,0,213
28,4,B,1709,0,213
29,4,R,1710,1,213
29,4,R,1711,0,213
29,4,G,1712,0,214
29,4,G,1713,1,214
29,4,B,1714,1,214
29,4,B,1715,0,214
30,4,R,1716,1,214
30,4,R,1717,0,214
30,4,G,1718,0,214
30,4,G,1719,1,214
30,4,B,1720,0,215
30,4,B,1721,1,215
31,4,R,1722,1,215
31,4,R,1723,1,215
31,4,G,1724,0,215
31,4,G,1725,1,215
31,4,B,1726,0,215
31,4,B,1727,0,215
32,4,R,1728,0,216
32,4,R,1729,1,216
32,4,G,1730,1,216
32,4,G,1731,1,216
32,4,B,1732,0,216
32,4,B,1733,0,216
33,4,R,1734,1,216
33,4,R,1735,1,216
33,4,G,1736,0,217
33,4,G,1737,1,217
33,4,B,1738,0,217
33,4,B,1739,1,217
34,4,R,1740,1,217
34,4,R,1741,1,217
34,4,G,1742,1,217
34,4,G,1743,1,217
34,4,B,1744,0,218
34,4,B,1745,1,218
35,4,R,1746,1,218
35,4,R,1747,1,218
35,4,G,1748,0,218
35,4,G,1749,0,218
35,4,B,1750,0,218
35,4,B,1751,0,218
36,4,R,1752,0,219
36,4,R,1753,1,219
36,4,G,1754,1,219
36,4,G,1755,0,219
36,4,B,1756,0,219
36,4,B,1757,1,219
37,4,R,1758,0,219
37,4,R,1759,1,219
37,4,G,1760,0,220
37,4,G,1761,1,220
37,4,B,1762,1,220
37,4,B,1763,1,220
38,4,R,1764,0,220
38,4,R,1765,0,220
38,4,G,1766,1,220
38,4,G,1767,0,220
38,4,B,1768,0,221
38,4,B,1769,1,221
39,4,R,1770,0,221
39,4,R,1771,1,221
39,4,G,1772,1,221
39,4,G,1773,1,221
39,4,B,1774,1,221
39,4,B,1775,1,221
40,4,R,1776,0,222
40,4,R,1777,1,222
40,4,G,1778,1,222
40,4,G,1779,0,222
40,4,B,1780,0,222
40,4,B,1781,0,222
41,4,R,1782,1,222
41,4,R,1783,1,222
41,4,G,1784,0,223
41,4,G,1785,1,223
41,4,B,1786,1,223
41,4,B,1787,0,223
42,4,R,1788,1,223
42,4,R,1789,0,223
42,4,G,1790,0,223
42,4,G,1791,0,223
42,4,B,1792,0,224
42,4,B,1793,1,224
43,4,R,1794,1,224
43,4,R,1795,0,224
43,4,G,1796,0,224
43,4,G,1797,0,224
43,4,B,1798,0,224
43,4,B,1799,1,224
44,4,R,1800,0,225
44,4,R,1801,1,225
44,4,G,1802,1,225
44,4,G,1803,0,225
44,4,B,1804,1,225
44,4,B,1805,1,225
45,4,R,1806,1,225
45,4,R,1807,0,225
45,4,G,1808,0,226
45,4,G,1809,1,226
45,4,B,1810,1,226
45,4,B,1811,0,226
46,4,R,1812,1,226
46,4,R,1813,1,226
46,4,G,1814,1,226
46,4,G,1815,0,226
46,4,B,1816,0,227
46,4,B,1817,1,227
47,4,R,1818,1,227
47,4,R,1819,0,227
47,4,G,1820,0,227
47,4,G,1821,1,227
47,4,B,1822,0,227
47,4,B,1823,1,227
48,4,R,1824,0,228
48,4,R,1825,1,228
48,4,G,1826,1,228
48,4,G,1827,0,228
48,4,B,1828,1,228
48,4,B,1829,1,228
49,4,R,1830,0,228
49,4,R,1831,0,228
49,4,G,1832,0,229
49,4,G,1833,0,229
49,4,B,1834,1,229
49,4,B,1835,0,229
50,4,R,1836,0,229
50,4,R,1837,0,229
50,4,G,1838,1,229
50,4,G,1839,0,229
50,4,B,1840,0,230
50,4,B,1841,0,230
51,4,R,1842,1,230
51,4,R,1843,1,230
51,4,G,1844,1,230
51,4,G,1845,0,230
51,4,B,1846,1,230
51,4,B,1847,0,230
52,4,R,1848,0,231
52,4,R,1849,0,231
52,4,G,1850,1,231
52,4,G,1851,0,231
52,4,B,1852,0,231
52,4,B,1853,0,231
53,4,R,1854,0,231
53,4,R,1855,0,231
53,4,G,1856,0,232
53,4,G,1857,0,232
53,4,B,1858,1,232
53,4,B,1859,1,232
54,4,R,1860,0,232
54,4,R,1861,0,232
54,4,G,1862,1,232
54,4,G,1863,0,232
54,4,B,1864,0,233
54,4,B,1865,0,233
55,4,R,1866,1,233
55,4,R,1867,0,233
55,4,G,1868,1,233
55,4,G,1869,1,233
55,4,B,1870,0,233
55,4,B,1871,0,233
56,4,R,1872,0,234
56,4,R,1873,0,234
56,4,G,1874,1,234
56,4,G,1875,0,234
56,4,B,1876,0,234
56,4,B,1877,0,234
57,4,R,1878,0,234
57,4,R,1879,0,234
57,4,G,1880,0,235
57,4,G,1881,0,235
57,4,B,1882,1,235
57,4,B,1883,0,235
58,4,R,1884,0,235
58,4,R,1885,0,235
58,4,G,1886,1,235
58,4,G,1887,0,235
58,4,B,1888,0,236
58,4,B,1889,1,236
59,4,R,1890,1,236
59,4,R,1891,0,236
59,4,G,1892,0,236
59,4,G,1893,0,236
59,4,B,1894,1,236
59,4,B,1895,1,236
60,4,R,1896,0,237
60,4,R,1897,1,237
60,4,G,1898,1,237
60,4,G,1899,0,237
60,4,B,1900,1,237
60,4,B,1901,0,237
61,4,R,1902,0,237
61,4,R,1903,0,237
61,4,G,1904,0,238
61,4,G,1905,1,238
61,4,B,1906,1,238
61,4,B,1907,0,238
62,4,R,1908,0,238
62,4,R,1909,0,238
62,4,G,1910,0,238
62,4,G,1911,1,238
62,4,B,1912,0,239
62,4,B,1913,1,239
63,4,R,1914,1,239
63,4,R,1915,0,239
63,4,G,1916,1,239
63,4,G,1917,1,239
63,4,B,1918,1,239
63,4,B,1919,0,239
0,5,R,1920,0,240
0,5,R,1921,1,240
0,5,G,1922,1,240
0,5,G,1923,0,240
0,5,B,1924,1,240
0,5,B,1925,1,240
1,5,R,1926,1,240
1,5,R,1927,0,240
1,5,G,1928,0,241
1,5,G,1929,1,241
1,5,B,1930,1,241
1,5,B,1931,0,241
2,5,R,1932,0,241
2,5,R,1933,1,241
2,5,G,1934,0,241
2,5,G,1935,1,241
2,5,B,1936,0,242
2,5,B,1937,1,242
3,5,R,1938,1,242
3,5,R,1939,0,242
3,5,G,1940,1,242
3,5,G,1941,1,242
3,5,B,1942,0,242
3,5,B,1943,0,242
4,5,R,1944,0,243
4,5,R,1945,1,243
4,5,G,1946,1,243
4,5,G,1947,1,243
4,5,B,1948,0,243
4,5,B,1949,0,243
5,5,R,1950,1,243
5,5,R,1951,1,243
5,5,G,1952,0,244
5,5,G,1953,0,244
5,5,B,1954,1,244
5,5,B,1955,0,244
6,5,R,1956,0,244
6,5,R,1957,0,244
6,5,G,1958,1,244
6,5,G,1959,0,244
6,5,B,1960,0,245
6,5,B,1961,0,245
7,5,R,1962,1,245
7,5,R,1963,1,245
7,5,G,1964,1,245
7,5,G,1965,0,245
7,5,B,1966,1,245
7,5,B,1967,0,245
8,5,R,1968,0,246
8,5,R,1969,0,246
8,5,G,1970,1,246
8,5,G,1971,0,246
8,5,B,1972,0,246
8,5,B,1973,0,246
9,5,R,1974,0,246
9,5,R,1975,0,246
9,5,G,1976,0,247
9,5,G,1977,1,247
9,5,B,1978,0,247
9,5,B,1979,1,247
10,5,R,1980,1,247
10,5,R,1981,0,247
10,5,G,1982,1,247
10,5,G,1983,1,247
10,5,B,1984,0,248
10,5,B,1985,0,248
11,5,R,1986,1,248
11,5,R,1987,0,248
11,5,G,1988,0,248
11,5,G,1989,0,248
11,5,B,1990,1,248
11,5,B,1991,0,248
12,5,R,1992,0,249
12,5,R,1993,1,249
12,5,G,1994,0,249
12,5,G,1995,1,249
12,5,B,1996,0,249
12,5,B,1997,0,249
13,5,R,1998,1,249
13,5,R,1999,0,249
13,5,G,2000,0,250
13,5,G,2001,0,250
13,5,B,2002,1,250
13,5,B,2003,0,250
14,5,R,2004,0,250
14,5,R,2005,0,250
14,5,G,2006,1,250
14,5,G,2007,0,250
14,5,B,2008,0,251
14,5,B,2009,0,251
15,5,R,2010,1,251
15,5,R,2011,0,251
15,5,G,2012,1,251
15,5,G,2013,1,251
15,5,B,2014,0,251
15,5,B,2015,0,251
16,5,R,2016,0,252
16,5,R,2017,0,252
16,5,G,2018,1,252
16,5,G,2019,0,252
16,5,B,2020,0,252
16,5,B,2021,0,252
17,5,R,2022,0,252
17,5,R,2023,0,252
17,5,G,2024,0,253
17,5,G,2025,0,253
17,5,B,2026,1,253
17,5,B,2027,0,253
18,5,R,2028,0,253
18,5,R,2029,0,253
18,5,G,2030,1,253
18,5,G,2031,0,253
18,5,B,2032,0,254
18,5,B,2033,1,254
19,5,R,2034,0,254
19,5,R,2035,0,254
19,5,G,2036,0,254
19,5,G,2037,1,254
19,5,B,2038,1,254
19,5,B,2039,1,254
20,5,R,2040,0,255
20,5,R,2041,0,255
20,5,G,2042,1,255
20,5,G,2043,0,255
20,5,B,2044,0,255
20,5,B,2045,0,255
21,5,R,2046,1,255
21,5,R,2047,0,255
21,5,G,2048,0,256
21,5,G,2049,0,256
21,5,B,2050,1,256
21,5,B,2051,0,256
22,5,R,2052,1,256
22,5,R,2053,1,256
22,5,G,2054,0,256
22,5,G,2055,0,256
22,5,B,2056,0,257
22,5,B,2057,0,257
23,5,R,2058,1,257
23,5,R,2059,0,257
23,5,G,2060,0,257
23,5,G,2061,0,257
23,5,B,2062,0,257
23,5,B,2063,0,257
24,5,R,2064,0,258
24,5,R,2065,0,258
24,5,G,2066,1,258
24,5,G,2067,0,258
24,5,B,2068,0,258
24,5,B,2069,0,258
25,5,R,2070,1,258
25,5,R,2071,0,258
25,5,G,2072,0,259
25,5,G,2073,1,259
25,5,B,2074,0,259
25,5,B,2075,0,259
26,5,R,2076,0,259
26,5,R,2077,0,259
26,5,G,2078,1,259
26,5,G,2079,0,259
26,5,B,2080,0,260
26,5,B,2081,0,260
27,5,R,2082,1,260
27,5,R,2083,0,260
27,5,G,2084,0,260
27,5,G,2085,0,260
27,5,B,2086,1,260
27,5,B,2087,0,260
28,5,R,2088,0,261
28,5,R,2089,1,261
28,5,G,2090,0,261
28,5,G,2091,1,261
28,5,B,2092,1,261
28,5,B,2093,1,261
29,5,R,2094,0,261
29,5,R,2095,1,261
29,5,G,2096,0,262
29,5,G,2097,0,262
29,5,B,2098,1,262
29,5,B,2099,0,262
30,5,R,2100,1,262
30,5,R,2101,1,262
30,5,G,2102,0,262
30,5,G,2103,0,262
30,5,B,2104,0,263
30,5,B,2105,0,263
31,5,R,2106,1,263
31,5,R,2107,0,263
31,5,G,2108,0,263
31,5,G,2109,0,263
31,5,B,2110,0,263
31,5,B,2111,0,263
32,5,R,2112,0,264
32,5,R,2113,0,264
32,5,G,2114,1,264
32,5,G,2115,0,264
32,5,B,2116,0,264
32,5,B,2117,0,264
33,5,R,2118,1,264
33,5,R,2119,0,264
33,5,G,2120,0,265
33,5,G,2121,1,265
33,5,B,2122,1,265
33,5,B,2123,0,265
34,5,R,2124,1,265
34,5,R,2125,1,265
34,5,G,2126,0,265
34,5,G,2127,1,265
34,5,B,2128,0,266
34,5,B,2129,1,266
35,5,R,2130,1,266
35,5,R,2131,0,266
35,5,G,2132,1,266
35,5,G,2133,1,266
35,5,B,2134,1,266
35,5,B,2135,1,266
36,5,R,2136,0,267
36,5,R,2137,1,267
36,5,G,2138,1,267
36,5,G,2139,0,267
36,5,B,2140,0,267
36,5,B,2141,1,267
37,5,R,2142,0,267
37,5,R,2143,0,267
37,5,G,2144,0,268
37,5,G,2145,1,268
37,5,B,2146,1,268
37,5,B,2147,0,268
38,5,R,2148,0,268
38,5,R,2149,1,268
38,5,G,2150,0,268
38,5,G,2151,1,268
38,5,B,2152,0,269
38,5,B,2153,0,269
39,5,R,2154,1,269
39,5,R,2155,0,269
39,5,G,2156,0,269
39,5,G,2157,0,269
39,5,B,2158,1,269
39,5,B,2159,0,269
40,5,R,2160,0,270
40,5,R,2161,0,270
40,5,G,2162,1,270
40,5,G,2163,1,270
40,5,B,2164,1,270
40,5,B,2165,0,270
41,5,R,2166,1,270
41,5,R,2167,0,270
41,5,G,2168,0,271
41,5,G,2169,0,271
41,5,B,2170,1,271
41,5,B,2171,0,271
42,5,R,2172,0,271
42,5,R,2173,0,271
42,5,G,2174,0,271
42,5,G,2175,0,271
42,5,B,2176,0,272
42,5,B,2177,0,272
43,5,R,2178,1,272
43,5,R,2179,0,272
43,5,G,2180,0,272
43,5,G,2181,0,272
43,5,B,2182,1,272
43,5,B,2183,0,272
44,5,R,2184,0,273
44,5,R,2185,1,273
44,5,G,2186,1,273
44,5,G,2187,1,273
44,5,B,2188,0,273
44,5,B,2189,0,273
45,5,R,2190,1,273
45,5,R,2191,1,273
45,5,G,2192,0,274
45,5,G,2193,1,274
45,5,B,2194,1,274
45,5,B,2195,0,274
46,5,R,2196,0,274
46,5,R,2197,1,274
46,5,G,2198,0,274
46,5,G,2199,1,274
46,5,B,2200,0,275
46,5,B,2201,1,275
47,5,R,2202,1,275
47,5,R,2203,1,275
47,5,G,2204,0,275
47,5,G,2205,0,275
47,5,B,2206,0,275
47,5,B,2207,1,275
48,5,R,2208,0,276
48,5,R,2209,1,276
48,5,G,2210,1,276
48,5,G,2211,1,276
48,5,B,2212,0,276
48,5,B,2213,1,276
49,5,R,2214,0,276
49,5,R,2215,1,276
49,5,G,2216,0,277
49,5,G,2217,1,277
49,5,B,2218,1,277
49,5,B,2219,0,277
50,5,R,2220,0,277
50,5,R,2221,1,277
50,5,G,2222,0,277
50,5,G,2223,1,277
50,5,B,2224,0,278
